date,revenue,orders,revenue_7d_avg,orders_7d_avg,day_of_week,month,day,week_of_year,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_roll_7,revenue_roll_30,revenue_lag_2,revenue_lag_3,revenue_lag_30,revenue_roll_3,revenue_roll_14,revenue_std_7,is_weekend,is_holiday,near_holiday,is_month_end,is_month_start,november_sale_period
2017-08-09,705909.69,268.0,652443.9155714286,210.14285714285714,2,8,9,32,655616.04,557948.29,580331.63,631306.5727142857,572575.0129666666,333977.77,314238.17,249984.08000000002,434610.6599999999,649475.0228928572,468338.08705692337,0,0,0,0,0,0
2017-08-10,1266950.06,339.0,596589.2342857143,207.57142857142858,3,8,10,32,705909.69,1657932.829,744605.9415,652443.9155714286,587772.5333,655616.04,333977.77,599039.53,565167.8333333333,658444.8843214286,467814.07620146195,0,0,0,0,0,0
2017-08-11,706083.83,235.0,629680.7957142858,217.28571428571428,4,8,11,32,1266950.06,474442.9,907002.74,596589.2342857143,610036.2176333333,705909.69,655616.04,537749.22,876158.5966666667,695755.1785000002,331127.2886960954,0,0,1,0,0,0
2017-08-12,652381.2,191.0,662165.2514285714,224.57142857142858,5,8,12,32,706083.83,424990.01,556768.85,629680.7957142858,615647.3713000001,1266950.06,705909.69,773584.9484999999,892981.1933333332,681403.8277857143,328449.8103115334,1,0,1,0,0,0
2017-08-13,2895019.92,859.0,1030848.3585714286,329.57142857142856,6,8,13,32,652381.2,314238.17,293551.52,662165.2514285714,611607.24635,706083.83,1266950.06,498830.63,875138.3633333333,688233.281357143,315833.8114998461,1,0,1,0,0,0
2017-08-14,5756533.75,925.0,1805499.2128571428,436.57142857142856,0,8,14,33,2895019.92,333977.77,1009445.41,1030848.3585714286,691480.2226833332,652381.2,706083.83,398918.02,1417828.3166666664,874052.4527857143,867141.0940019457,0,1,1,0,0,0
2017-08-15,412755.47,151.0,1770804.8457142857,424.0,1,8,15,33,5756533.75,655616.04,581798.22,1805499.2128571428,870067.4136833332,2895019.92,652381.2,344483.97,3101311.623333333,1213130.1913571428,1921695.789342828,0,0,1,0,0,0
2017-08-16,295335.97,138.0,1712151.4571428571,405.42857142857144,2,8,16,33,412755.47,705909.69,557948.29,1770804.8457142857,872343.13035,5756533.75,2895019.92,512062.58999999997,3021436.3800000004,1201055.7092142857,1947929.0784888852,0,0,1,0,0,0
2017-08-17,551718.29,154.0,1609975.49,379.0,3,8,17,33,295335.97,1266950.06,1657932.829,1712151.4571428571,865118.9096833334,412755.47,5756533.75,166414.55,2154875.063333333,1182297.6863571429,1991042.0780559778,0,0,0,0,0,0
2017-08-18,321709.11,134.0,1555064.8157142855,364.57142857142856,4,8,18,33,551718.29,706083.83,474442.9,1609975.49,877962.3676833332,295335.97,412755.47,263056.02,419936.57666666666,1103282.3621428572,2035551.2231781755,0,0,0,0,0,0
2017-08-19,319354.66,134.0,1507489.5957142857,356.42857142857144,5,8,19,33,321709.11,652381.2,424990.01,1555064.8157142855,879917.4706833333,551718.29,295335.97,225596.14,389587.79000000004,1092372.8057142857,2068909.3967136473,1,0,0,0,0,0
2017-08-20,340079.77999999997,119.0,1142498.147142857,250.71428571428572,6,8,20,33,319354.66,2895019.92,314238.17,1507489.5957142857,883042.7546833332,321709.11,551718.29,985675.42,397594.02,1084827.4235714285,2096767.9341791037,1,0,0,0,0,0
2017-08-21,465145.6,149.0,386585.5542857143,139.85714285714286,0,8,21,34,340079.77999999997,5756533.75,333977.77,1142498.147142857,861522.9000166667,319354.66,321709.11,922600.35,327047.85,1086673.2528571428,2036487.5232088545,0,0,0,0,0,0
2017-08-22,676815.94,194.0,424308.47857142857,146.0,1,8,22,34,465145.6,412755.47,655616.04,386585.5542857143,846274.40835,340079.77999999997,319354.66,291386.87,374860.01333333337,1096042.3835714287,94289.9654608209,0,0,0,0,0,0
2017-08-23,586127.82,189.0,465850.1714285714,153.28571428571428,2,8,23,34,676815.94,295335.97,705909.69,424308.47857142857,859122.0440166666,465145.6,340079.77999999997,535346.55,494013.77333333326,1097556.6621428572,145448.30966493755,0,0,0,0,0,0
2017-08-24,1084975.04,272.0,542029.7071428571,170.14285714285714,3,8,24,34,586127.82,551718.29,1266950.06,465850.1714285714,860814.7530166666,676815.94,465145.6,779871.1799999999,576029.7866666666,1089000.8142857144,143992.40158276455,0,0,0,0,0,0
2017-08-25,937170.48,227.0,629952.76,183.42857142857142,4,8,25,34,1084975.04,321709.11,706083.83,542029.7071428571,870984.8816833332,586127.82,676815.94,580331.63,782639.6,1076002.5985714286,276803.7474898394,0,0,0,1,0,0
2017-08-26,470931.0,124.0,651606.5228571428,182.0,5,8,26,34,937170.48,319354.66,652381.2,629952.76,882879.5100166666,1084975.04,586127.82,744605.9415,869424.4466666667,1092508.787857143,292461.88071531215,1,0,0,1,0,0
2017-08-27,266989.99,95.0,641165.1242857141,178.57142857142858,6,8,27,34,470931.0,340079.77999999997,2895019.92,651606.5228571428,873757.0119666666,937170.48,1084975.04,907002.74,831025.5066666667,1079548.0592857143,270412.7253964446,1,0,0,1,0,0
2017-08-28,776525.72,160.0,685647.9985714286,180.14285714285714,0,8,28,35,266989.99,465145.6,5756533.75,641165.1242857141,852423.2536333334,470931.0,937170.48,556768.85,558363.8233333334,891831.6357142858,285440.02830161934,0,0,0,1,0,0
2017-08-29,465527.29,122.0,655463.9057142857,169.85714285714286,1,8,29,35,776525.72,676815.94,412755.47,685647.9985714286,859748.4826333333,266989.99,470931.0,293551.52,504815.57,536116.7764285713,277592.20502693637,0,0,0,1,0,0
2017-08-30,387806.7,121.0,627132.3171428571,160.14285714285714,2,8,30,35,465527.29,586127.82,295335.97,655463.9057142857,865481.0083,776525.72,266989.99,1009445.41,503014.3333333333,539886.1921428571,289925.8981769938,0,0,1,1,0,0
2017-08-31,1185064.6099999999,147.0,641430.8271428571,142.28571428571428,3,8,31,35,387806.7,1084975.04,551718.29,627132.3171428571,844759.7179666667,465527.29,776525.72,581798.22,543286.57,546491.2442857142,307016.9086587242,0,0,1,1,0,0
2017-09-01,184069.52,61.0,533844.9757142856,118.57142857142857,4,9,1,35,1185064.6099999999,937170.48,321709.11,641430.8271428571,864868.5976333334,387806.7,465527.29,557948.29,679466.2,591730.2671428571,333115.00667592295,0,0,1,0,1,0
2017-09-02,617046.98,66.0,554718.6871428571,110.28571428571429,5,9,2,35,184069.52,470931.0,319354.66,533844.9757142856,852405.9719666668,1185064.6099999999,387806.7,1657932.829,585646.9433333332,581898.8678571428,343144.29934608424,1,1,1,0,1,0
2017-09-03,417562.5,61.0,576229.0457142856,105.42857142857143,6,9,3,35,617046.98,266989.99,340079.77999999997,554718.6871428571,817709.7770000001,184069.52,1185064.6099999999,474442.9,662060.37,603162.6049999999,343123.51600593457,1,0,1,0,1,0
2017-09-04,341088.47,100.0,514023.72428571427,96.85714285714286,0,9,4,36,417562.5,776525.72,465145.6,576229.0457142856,815813.7636666667,617046.98,184069.52,424990.01,406226.3333333333,608697.085,326391.2864565547,0,0,1,0,1,0
2017-09-05,663511.64,122.0,542307.2028571429,96.85714285714286,1,9,5,36,341088.47,465527.29,676815.94,514023.72428571427,813017.0456666667,417562.5,617046.98,314238.17,458565.98333333334,599835.8614285713,323335.08155052195,0,0,0,0,1,0
2017-09-06,211541.22,81.0,517126.4199999999,91.14285714285714,2,9,6,36,663511.64,387806.7,586127.82,542307.2028571429,824659.4946666666,341088.47,417562.5,333977.77,474054.2033333333,598885.5542857143,327024.08077825204,0,0,0,0,0,0
2017-09-07,115594.5,64.0,364344.97571428574,79.28571428571429,3,9,7,36,211541.22,1185064.6099999999,1084975.04,517126.4199999999,820578.2763333333,663511.64,341088.47,655616.04,405380.44333333336,572129.3685714286,347074.85352788505,0,0,0,0,0,0
2017-09-08,143667.1,70.0,358573.2014285714,80.57142857142857,4,9,8,36,115594.5,184069.52,937170.48,364344.97571428574,802577.5583333333,211541.22,663511.64,705909.69,330215.7866666667,502887.90142857144,213875.7399366247,0,0,0,0,0,0
2017-09-09,154995.0,62.0,292565.77571428573,80.0,5,9,9,36,143667.1,617046.98,470931.0,358573.2014285714,783836.1386666667,115594.5,211541.22,1266950.06,156934.27333333335,446209.0885714286,220008.8195385859,1,0,0,0,0,0
2017-09-10,61943.0,33.0,241762.99,76.0,6,9,10,36,154995.0,417562.5,266989.99,292565.77571428573,746770.9700000001,143667.1,115594.5,706083.83,138085.53333333333,423642.23142857145,197720.2620667588,1,0,0,0,0,0
2017-09-11,112473.99,55.0,209103.77857142856,69.57142857142857,0,9,11,37,61943.0,341088.47,776525.72,241762.99,725299.6089999999,154995.0,143667.1,652381.2,120201.7,408996.01785714284,205773.35206976722,0,0,0,0,0,0
2017-09-12,97996.25,48.0,128315.86571428573,59.0,1,9,12,37,112473.99,663511.64,465527.29,209103.77857142856,707302.7019999999,61943.0,154995.0,2895019.92,109803.99666666666,361563.7514285714,205523.62412384144,0,0,0,0,0,0
2017-09-13,210777.2,62.0,128206.72,56.285714285714285,2,9,13,37,97996.25,211541.22,387806.7,128315.86571428573,614068.5796666667,112473.99,61943.0,5756533.75,90804.41333333333,335311.5342857143,47629.3515395386,0,0,0,0,0,0
2017-09-14,812907.43,121.0,227822.8528571429,64.42857142857143,3,9,14,37,210777.2,115594.5,1185064.6099999999,128206.72,429210.028,97996.25,112473.99,412755.47,140415.81333333332,322666.57,47407.20661662936,0,0,0,0,0,0
2017-09-15,276685.5,73.0,246825.48142857145,64.85714285714286,4,9,15,37,812907.43,143667.1,184069.52,227822.8528571429,442548.42666666664,210777.2,97996.25,295335.97,373893.6266666667,296083.9142857143,262258.4717851324,0,0,0,0,0,0
2017-09-16,146970.0,57.0,245679.05285714287,64.14285714285714,5,9,16,37,276685.5,154995.0,617046.98,246825.48142857145,441926.74433333334,812907.43,210777.2,551718.29,433456.70999999996,302699.34142857144,259953.42673798543,1,0,0,0,0,0
2017-09-17,79632.0,37.0,248206.05285714287,64.71428571428571,6,9,17,37,146970.0,61943.0,417562.5,245679.05285714287,428435.1346666666,276685.5,812907.43,321709.11,412187.64333333337,269122.4142857143,260443.1429312899,1,0,0,0,0,0
2017-09-18,277263.22,85.0,271747.37142857147,69.0,0,9,18,38,79632.0,112473.99,341088.47,248206.05285714287,420365.89766666666,146970.0,276685.5,319354.66,167762.49999999997,244984.5214285714,258441.4088143222,0,0,0,0,0,0
2017-09-19,283536.0,57.0,298253.05,70.28571428571429,1,9,19,38,277263.22,97996.25,663511.64,271747.37142857147,418962.84966666665,79632.0,146970.0,340079.77999999997,167955.07333333328,240425.57499999998,251427.10708206292,0,0,0,0,0,0
2017-09-20,224564.68,67.0,300222.69,71.0,2,9,20,38,283536.0,210777.2,211541.22,298253.05,417078.05700000003,277263.22,79632.0,465145.6,213477.07333333328,213284.45785714287,239556.95343839616,0,0,0,0,0,0
2017-09-21,842492.07,140.0,304449.0671428571,73.71428571428571,3,9,21,38,224564.68,812907.43,115594.5,300222.69,409058.69299999997,283536.0,277263.22,676815.94,261787.96666666665,214214.70500000002,238773.2532522723,0,0,0,0,0,0
2017-09-22,223499.84,89.0,296851.1157142857,76.0,4,9,22,38,842492.07,276685.5,143667.1,304449.0671428571,414581.23066666664,224564.68,283536.0,586127.82,450197.58333333326,266135.96,249386.38054983522,0,0,0,0,0,0
2017-09-23,174410.99,66.0,300771.2571428571,77.28571428571429,5,9,23,38,223499.84,146970.0,154995.0,296851.1157142857,402493.6313333333,842492.07,224564.68,1084975.04,430185.52999999997,271838.2985714286,251176.98291431786,1,0,0,0,0,0
2017-09-24,74524.73999999999,34.0,300041.64857142855,76.85714285714286,6,9,24,38,174410.99,79632.0,61943.0,300771.2571428571,372141.4963333334,223499.84,842492.07,937170.48,413467.6333333333,273225.15499999997,248649.32584232892,1,0,0,0,0,0
2017-09-25,95394.76,59.0,274060.44,73.14285714285714,0,9,25,39,74524.73999999999,277263.22,112473.99,300041.64857142855,343386.6383333333,174410.99,223499.84,470931.0,157478.52333333323,274123.85071428574,249412.6809860764,0,0,0,1,0,0
2017-09-26,447577.37,60.0,297494.9214285714,73.57142857142857,1,9,26,39,95394.76,283536.0,97996.25,274060.44,330868.7636666667,74524.73999999999,174410.99,266989.99,114776.82999999991,272903.9057142857,261367.0606707272,0,0,0,1,0,0
2017-09-27,222693.0,60.0,297227.53857142857,72.57142857142857,2,9,27,39,447577.37,224564.68,210777.2,297494.9214285714,336888.343,95394.76,74524.73999999999,776525.72,205832.28999999992,297873.9857142857,269583.183434001,0,0,0,1,0,0
2017-09-28,765022.9,91.0,286160.5142857143,65.57142857142857,3,9,28,39,222693.0,842492.07,812907.43,297227.53857142857,318427.25233333337,447577.37,95394.76,465527.29,255221.70999999993,298725.1142857143,269668.4889581687,0,0,0,1,0,0
2017-09-29,10091.0,14.0,255673.53714285712,54.857142857142854,4,9,29,39,765022.9,223499.84,276685.5,286160.5142857143,328410.43933333334,222693.0,447577.37,387806.7,478431.0899999999,295304.7907142857,243922.2216801141,0,0,0,1,0,0
2017-09-30,0.0,0.0,230757.68142857144,45.42857142857143,5,9,30,39,10091.0,174410.99,146970.0,255673.53714285712,315819.916,765022.9,222693.0,1185064.6099999999,332602.29999999993,276262.3264285714,265446.20533641835,1,0,0,1,0,0
2017-10-01,1540.0,2.0,220331.28999999998,40.857142857142854,6,10,1,39,0.0,74524.73999999999,79632.0,230757.68142857144,276317.7623333333,10091.0,765022.9,184069.52,258371.29999999993,265764.46928571427,282013.5589323659,1,0,0,0,1,0
2017-10-02,17239.0,8.0,209166.18142857144,33.57142857142857,0,10,2,40,1540.0,95394.76,277263.22,220331.28999999998,270233.445,0.0,10091.0,617046.98,3876.9999999999222,260186.46928571427,289988.7729305822,0,0,0,0,1,0
2017-10-03,221480.94,53.0,176866.69142857144,32.57142857142857,1,10,3,40,17239.0,447577.37,283536.0,209166.18142857144,250239.84566666666,1540.0,0.0,417562.5,6259.666666666589,241613.31071428568,297020.10446484084,0,0,0,0,1,0
2017-10-04,2100900.77,351.0,445182.0871428572,74.14285714285714,2,10,4,40,221480.94,222693.0,224564.68,176866.69142857144,243703.79366666666,17239.0,1540.0,341088.47,80086.6466666666,237180.8064285714,278488.36414969596,0,0,0,0,1,0
2017-10-05,1666746.95,179.0,573999.8085714286,86.71428571428571,3,10,5,40,2100900.77,765022.9,842492.07,445182.0871428572,302364.20366666664,221480.94,17239.0,663511.64,779873.57,371204.8128571428,781151.8885281271,0,0,0,0,1,0
2017-10-06,406371.21,110.0,630611.2671428572,100.42857142857143,4,10,6,40,1666746.95,10091.0,223499.84,573999.8085714286,335805.38066666666,2100900.77,221480.94,211541.22,1329709.5533333335,430080.1614285714,906913.6460937244,0,0,0,0,0,0
2017-10-07,431786.6,86.0,692295.0671428571,112.71428571428571,5,10,7,40,406371.21,0.0,174410.99,630611.2671428572,342299.71366666665,1666746.95,2100900.77,115594.5,1391339.6433333333,443142.40214285714,877745.822244834,1,0,0,0,0,0
2017-10-08,315729.44,79.0,737179.2728571428,123.71428571428571,6,10,8,40,431786.6,1540.0,74524.73999999999,692295.0671428571,352839.45033333334,406371.21,1666746.95,143667.1,834968.2533333333,461526.37428571424,840421.7999065929,1,0,0,0,0,0
2017-10-09,317380.55,138.0,780056.6371428572,142.28571428571428,0,10,9,41,315729.44,17239.0,95394.76,737179.2728571428,358574.86166666663,431786.6,406371.21,154995.0,384629.0833333333,478755.28142857144,805026.8914611037,0,0,0,0,0,0
2017-10-10,6449084.58,775.0,1669714.3,245.42857142857142,1,10,10,41,317380.55,221480.94,447577.37,780056.6371428572,363987.71333333326,315729.44,431786.6,61943.0,354965.53,494611.40928571427,767404.4423148511,0,0,0,0,0,0
2017-10-11,485669.8,111.0,1438967.0185714287,211.14285714285714,2,10,11,41,6449084.58,2100900.77,222693.0,1669714.3,576892.4326666666,317380.55,315729.44,112473.99,2360731.5233333334,923290.4957142856,2229308.307390463,0,0,0,0,0,0
2017-10-12,1250520.855,200.0,1379506.1478571428,214.14285714285714,3,10,12,41,485669.8,1666746.95,765022.9,1438967.0185714287,589332.293,6449084.58,317380.55,97996.25,2417378.31,942074.5528571429,2260612.8456410244,0,0,0,0,0,0
2017-10-13,435562.21,135.0,1383676.2907142858,217.71428571428572,4,10,13,41,1250520.855,406371.21,10091.0,1379506.1478571428,627749.7798333333,485669.8,6449084.58,210777.2,2728425.0783333336,976752.9782142856,2259096.4905113336,0,0,0,0,0,0
2017-10-14,241675.83000000002,70.0,1356517.6092857143,215.42857142857142,5,10,14,41,435562.21,431786.6,0.0,1383676.2907142858,635242.6135000001,1250520.855,485669.8,812907.43,723917.6216666667,1007143.7789285714,2257026.75144915,1,0,0,0,0,0
2017-10-15,217142.36,49.0,1342433.7407142858,211.14285714285714,6,10,15,41,241675.83000000002,315729.44,1540.0,1356517.6092857143,616201.5601666666,435562.21,1250520.855,276685.5,642586.2983333333,1024406.3382142857,2271487.267984259,1,0,0,0,0,0
2017-10-16,306016.85,74.0,1340810.355,202.0,0,10,16,42,217142.36,317380.55,17239.0,1342433.7407142858,614216.7888333334,241675.83000000002,435562.21,146970.0,298126.8,1039806.5067857142,2279308.151960801,0,0,0,0,0,0
2017-10-17,519486.98,172.0,493724.9835714285,115.85714285714286,1,10,17,42,306016.85,6449084.58,221480.94,1340810.355,619518.3505,217142.36,241675.83000000002,79632.0,254945.01333333334,1060433.4960714285,2280163.7875916525,0,0,0,0,0,0
2017-10-18,1077608.06,206.0,578287.5921428573,129.42857142857142,2,10,18,42,519486.98,485669.8,2100900.77,493724.9835714285,634180.1831666667,306016.85,217142.36,277263.22,347548.73,1081719.6417857143,354050.96915791836,0,0,0,0,0,0
2017-10-19,1378144.76,231.0,596519.5785714285,133.85714285714286,3,10,19,42,1077608.06,1250520.855,1666746.95,578287.5921428573,660858.3444999999,519486.98,306016.85,283536.0,634370.63,1008627.3053571429,416915.5090559827,0,0,0,0,0,0
2017-10-20,490628.14,125.0,604386.1399999999,132.42857142857142,4,10,20,42,1378144.76,435562.21,406371.21,596519.5785714285,697345.3031666667,1077608.06,519486.98,224564.68,991746.6,988012.8632142858,452485.4218877153,0,0,0,0,0,0
2017-10-21,224368.5,69.0,601913.6642857142,132.28571428571428,5,10,21,42,490628.14,241675.83000000002,431786.6,604386.1399999999,706214.0851666667,1378144.76,1077608.06,842492.07,982126.9866666667,994031.2153571428,449690.7983770151,1,0,0,0,0,0
2017-10-22,205333.99,66.0,600226.7542857144,134.71428571428572,6,10,22,42,224368.5,217142.36,315729.44,601913.6642857142,685609.9661666666,490628.14,1378144.76,223499.84,697713.7999999999,979215.6367857143,452058.75920568715,1,0,0,0,0,0
2017-10-23,253435.96,81.0,592715.1985714285,135.71428571428572,0,10,23,43,205333.99,306016.85,317380.55,600226.7542857144,685004.4378333333,224368.5,490628.14,174410.99,306776.87666666665,971330.2475000002,453752.73965103313,0,0,0,0,0,0
2017-10-24,260560.26,95.0,555725.6671428572,124.71428571428571,1,10,24,43,253435.96,519486.98,6449084.58,592715.1985714285,687638.6035,205333.99,224368.5,74524.73999999999,227712.81666666665,966762.7767857143,459829.44580602844,0,0,0,0,0,0
2017-10-25,264127.76,102.0,439514.1957142857,109.85714285714286,2,10,25,43,260560.26,1077608.06,485669.8,555725.6671428572,693839.7875,253435.96,205333.99,95394.76,239776.73666666666,524725.3253571428,476802.83635845134,0,0,0,1,0,0
2017-10-26,1601984.175,209.0,471491.255,106.71428571428571,3,10,26,43,264127.76,1378144.76,1250520.855,439514.1957142857,699464.2208333333,260560.26,253435.96,447577.37,259374.66,508900.8939285715,424691.65940154565,0,0,0,1,0,0
2017-10-27,453587.84,147.0,466199.78357142856,109.85714285714286,4,10,27,43,1601984.175,490628.14,435562.21,471491.255,737944.4476666667,264127.76,260560.26,222693.0,708890.7316666668,534005.4167857143,507498.6738368068,0,0,0,1,0,0
2017-10-28,301808.5,61.0,477262.6407142857,108.71428571428571,5,10,28,43,453587.84,224368.5,241675.83000000002,466199.78357142856,745640.9423333333,1601984.175,264127.76,765022.9,773233.2583333333,535292.9617857143,507458.98650181724,1,0,0,1,0,0
2017-10-29,197516.0,56.0,476145.78500000003,107.28571428571429,6,10,29,43,301808.5,205333.99,217142.36,477262.6407142857,730200.4623333333,453587.84,1601984.175,10091.0,785793.505,539588.1525,502124.34625831194,1,0,0,1,0,0
2017-10-30,169499.63999999998,66.0,464154.8821428572,105.14285714285714,0,10,30,44,197516.0,253435.96,306016.85,476145.78500000003,736447.9623333333,301808.5,453587.84,0.0,317637.4466666667,538186.2696428571,502838.180560581,0,0,0,1,0,0
2017-10-31,161378.52,68.0,449986.0621428572,101.28571428571429,1,10,31,44,169499.63999999998,260560.26,519486.98,464154.8821428572,742097.9503333333,197516.0,301808.5,1540.0,222941.38,528435.0403571429,509984.1721088635,0,0,0,1,0,0
2017-11-01,188196.26,77.0,439138.7050000001,97.71428571428571,2,11,1,44,161378.52,264127.76,1077608.06,449986.0621428572,747425.9010000001,169499.63999999998,197516.0,17239.0,176131.38666666663,502855.86464285717,517899.7010192548,0,0,0,0,1,0
2017-11-02,1155936.05,154.0,375417.5442857143,89.85714285714286,3,11,2,44,188196.26,1601984.175,1378144.76,439138.7050000001,753124.4763333334,161378.52,169499.63999999998,221480.94,173024.80666666667,439326.45035714284,523209.2535220619,0,0,0,0,1,0
2017-11-03,3360894.52,421.0,790747.0700000001,129.0,4,11,3,44,1155936.05,453587.84,490628.14,375417.5442857143,784272.98,188196.26,161378.52,2100900.77,501836.94333333336,423454.3996428572,359549.1807497224,0,0,0,0,1,0
2017-11-04,473629.8,123.0,815292.97,137.85714285714286,5,11,4,44,3360894.52,301808.5,224368.5,790747.0700000001,826272.7716666666,1155936.05,188196.26,1666746.95,1568342.2766666666,628473.4267857143,1188495.2358020097,1,0,0,0,1,0
2017-11-05,382147.0,58.0,841668.8271428571,138.14285714285714,6,11,5,44,473629.8,197516.0,205333.99,815292.97,786502.2,3360894.52,1155936.05,406371.21,1663486.79,646277.8053571429,1178446.044755224,1,0,0,0,1,0
2017-11-06,196710.0,64.0,845556.0214285713,137.85714285714286,0,11,6,45,382147.0,169499.63999999998,253435.96,841668.8271428571,785694.7263333333,473629.8,3360894.52,431786.6,1405557.1066666667,658907.3060714286,1164295.7619794682,0,0,0,0,0,0
2017-11-07,221462.0,85.0,854139.3757142856,140.28571428571428,1,11,7,45,196710.0,161378.52,260560.26,845556.0214285713,777858.8396666666,382147.0,473629.8,315729.44,350828.93333333335,654855.4517857142,1161720.1634350528,0,0,0,0,0,1
2017-11-08,266262.0,73.0,865291.6242857144,139.71428571428572,2,11,8,45,221462.0,188196.26,264127.76,854139.3757142856,774716.5916666667,196710.0,382147.0,317380.55,266773.0,652062.7189285714,1156030.6516348433,0,0,0,0,0,1
2017-11-09,1195953.45,167.0,871008.3957142858,141.57142857142858,3,11,9,45,266262.0,1155936.05,1601984.175,865291.6242857144,773012.64,221462.0,196710.0,6449084.58,228144.66666666666,652215.1646428572,1148890.0565391912,0,0,0,0,0,1
2017-11-10,9120491.2,924.0,1693807.9214285712,213.42857142857142,4,11,10,45,1195953.45,3360894.52,453587.84,871008.3957142858,597908.269,266262.0,221462.0,485669.8,561225.8166666667,623212.97,1150675.4873076875,0,0,0,0,0,1
2017-11-11,1576120.21,397.0,1851306.5514285713,252.57142857142858,5,11,11,45,9120491.2,473629.8,301808.5,1693807.9214285712,885735.649,1195953.45,266262.0,1250520.855,3527568.883333333,1242277.4957142856,3292915.7462708293,1,0,0,0,0,1
2017-11-12,388977.0,134.0,1852282.2657142857,263.42857142857144,6,11,12,45,1576120.21,382147.0,197516.0,1851306.5514285713,896588.9608333333,9120491.2,1195953.45,435562.21,3964188.2866666666,1333299.7607142855,3250926.5267119217,1,0,0,0,0,1
2017-11-13,456390.02,155.0,1889379.4114285712,276.42857142857144,0,11,13,46,388977.0,196710.0,169499.63999999998,1852282.2657142857,895036.1205000001,1576120.21,9120491.2,241675.83000000002,3695196.1366666667,1346975.5464285712,3250413.075230448,0,0,0,0,0,1
2017-11-14,400515.47000000003,150.0,1914958.4785714282,285.7142857142857,1,11,14,46,456390.02,221462.0,161378.52,1889379.4114285712,902193.2601666667,388977.0,1576120.21,217142.36,807162.41,1367467.7164285711,3229785.1632597344,0,0,0,0,0,1
2017-11-15,1164767.31,227.0,2043316.3799999997,307.7142857142857,2,11,15,46,400515.47000000003,266262.0,188196.26,1914958.4785714282,908305.6971666666,456390.02,388977.0,306016.85,415294.16333333333,1384548.927142857,3215049.5208442383,0,0,0,0,0,1
2017-11-16,931496.5904999999,278.0,2005536.828642857,323.57142857142856,3,11,16,46,1164767.31,1195953.45,1155936.05,2043316.3799999997,936930.7125,400515.47000000003,456390.02,519486.98,673890.9333333333,1454304.002142857,3155643.5419688774,0,0,0,0,0,0
2017-11-17,48744004.521,4877.0,7666038.731642857,888.2857142857143,4,11,17,46,931496.5904999999,9120491.2,3360894.52,2005536.828642857,950664.3661833332,1164767.31,400515.47000000003,1077608.06,832259.7901666667,1438272.6121785715,3169033.639021516,0,0,0,0,0,0
2017-11-18,25113613.677,2818.0,11028537.798357142,1234.142857142857,5,11,18,46,48744004.521,1576120.21,473629.8,7666038.731642857,2539544.2482166667,931496.5904999999,1164767.31,1378144.76,16946756.140499998,4679923.326535714,18119186.236314308,1,0,0,0,0,0
2017-11-19,13818416.28,1644.0,12947029.124071429,1449.857142857143,6,11,19,46,25113613.677,388977.0,382147.0,11028537.798357142,3330726.54545,48744004.521,931496.5904999999,490628.14,24929704.9295,6439922.174892858,18964947.593105707,1,0,0,0,0,0
2017-11-20,14458923.789,1860.0,14947391.091071429,1693.4285714285713,0,11,20,47,13818416.28,456390.02,196710.0,12947029.124071429,3774986.150116666,25113613.677,48744004.521,224368.5,29225344.826,7399655.694892856,18379491.870233994,0,0,0,0,0,0
2017-11-21,21964118.784,2189.0,18027905.850214284,1984.7142857142858,1,11,21,47,14458923.789,400515.47000000003,221462.0,14947391.091071429,4249471.326416667,13818416.28,25113613.677,205333.99,17796984.582,8418385.25125,17536124.394634277,0,0,0,0,0,0
2017-11-22,12421542.9405,1474.0,19636016.654571433,2162.8571428571427,2,11,22,47,21964118.784,1164767.31,266262.0,18027905.850214284,4974764.152883333,14458923.789,13818416.28,253435.96,16747152.951,9971432.164392857,16412849.801386485,0,0,0,0,0,0
2017-11-23,18625653.599,1879.0,22163753.37007143,2391.5714285714284,3,11,23,47,12421542.9405,931496.5904999999,1195953.45,19636016.654571433,5380367.7189,21964118.784,14458923.789,260560.26,16281528.5045,10839666.517285716,14973607.630052298,0,0,0,0,0,0
2017-11-24,59999385.77,4759.0,23771664.97707143,2374.714285714286,4,11,24,47,18625653.599,48744004.521,9120491.2,22163753.37007143,5992537.496866667,12421542.9405,21964118.784,264127.76,17670438.441166665,12084645.099357141,12594239.060705284,0,0,0,0,0,0
2017-11-25,24500987.149,1865.0,23684146.901642855,2238.5714285714284,5,11,25,47,59999385.77,25113613.677,1576120.21,23771664.97707143,7983712.763866667,18625653.599,12421542.9405,1601984.175,30348860.769833338,15718851.854357142,16626368.689593531,1,0,0,1,0,0
2017-11-26,28187411.1935,1986.0,25736860.460714284,2287.4285714285716,6,11,26,47,24500987.149,13818416.28,388977.0,23684146.901642855,8747012.863,59999385.77,18625653.599,453587.84,34375342.17266666,17356342.349999998,16619738.683446642,1,0,0,1,0,0
2017-11-27,4243282.82,659.0,24277483.17942857,2115.8571428571427,0,11,27,48,28187411.1935,14458923.789,456390.02,25736860.460714284,9671473.641449999,24500987.149,59999385.77,301808.5,37562594.70416667,19341944.792392857,16076616.566360392,0,0,0,1,0,0
